y;ds
14578.6;2024-03-27 12:25:00
14480.4;2024-03-27 12:30:00
14519.7;2024-03-27 12:35:00
14490.2;2024-03-27 12:40:00
14500.1;2024-03-27 12:45:00
14509.9;2024-03-27 12:50:00
14480.4;2024-03-27 12:55:00
14480.4;2024-03-27 13:00:00
14460.8;2024-03-27 13:05:00
14539.3;2024-03-27 13:10:00
14490.2;2024-03-27 13:15:00
14470.6;2024-03-27 13:20:00
14500.1;2024-03-27 13:25:00
14509.9;2024-03-27 13:30:00
14529.5;2024-03-27 13:35:00
14529.5;2024-03-27 13:40:00
14588.4;2024-03-27 13:45:00
14578.6;2024-03-27 13:50:00
14627.7;2024-03-27 13:55:00
14598.2;2024-03-27 14:00:00
14608.0;2024-03-27 14:05:00
14647.3;2024-03-27 14:10:00
14588.4;2024-03-27 14:15:00
14617.9;2024-03-27 14:20:00
14559.0;2024-03-27 14:25:00
14627.7;2024-03-27 14:30:00
14617.9;2024-03-27 14:35:00
14627.7;2024-03-27 14:40:00
14588.4;2024-03-27 14:45:00
14598.2;2024-03-27 14:50:00
14627.7;2024-03-27 14:55:00
14676.8;2024-03-27 15:00:00
14696.4;2024-03-27 15:05:00
14774.9;2024-03-27 15:10:00
14784.8;2024-03-27 15:15:00
14765.1;2024-03-27 15:20:00
14804.4;2024-03-27 15:25:00
14833.8;2024-03-27 15:30:00
14833.8;2024-03-27 15:35:00
14863.3;2024-03-27 15:40:00
14961.5;2024-03-27 15:45:00
14902.6;2024-03-27 15:50:00
14873.1;2024-03-27 15:55:00
14902.6;2024-03-27 16:00:00
14804.4;2024-03-27 16:05:00
14696.4;2024-03-27 16:10:00
14696.4;2024-03-27 16:15:00
14657.1;2024-03-27 16:20:00
14637.5;2024-03-27 16:25:00
14716.0;2024-03-27 16:30:00
14824.0;2024-03-27 16:35:00
14804.4;2024-03-27 16:40:00
14794.6;2024-03-27 16:45:00
15314.9;2024-03-28 09:00:00
15442.5;2024-03-28 09:05:00
15324.7;2024-03-28 09:10:00
15383.6;2024-03-28 09:15:00
15413.1;2024-03-28 09:20:00
15403.2;2024-03-28 09:25:00
15432.7;2024-03-28 09:30:00
15452.3;2024-03-28 09:35:00
15442.5;2024-03-28 09:40:00
15403.2;2024-03-28 09:45:00
15393.4;2024-03-28 09:50:00
15403.2;2024-03-28 09:55:00
15422.9;2024-03-28 10:00:00
15413.1;2024-03-28 10:05:00
15364.0;2024-03-28 10:10:00
15403.2;2024-03-28 10:15:00
15373.8;2024-03-28 10:20:00
15364.0;2024-03-28 10:25:00
15383.6;2024-03-28 10:30:00
15265.8;2024-03-28 10:35:00
15226.5;2024-03-28 10:40:00
15246.2;2024-03-28 10:45:00
15314.9;2024-03-28 10:50:00
15314.9;2024-03-28 10:55:00
15314.9;2024-03-28 11:00:00
15314.9;2024-03-28 11:05:00
15295.2;2024-03-28 11:10:00
15187.3;2024-03-28 11:15:00
15314.9;2024-03-28 11:20:00
15265.8;2024-03-28 11:25:00
15236.3;2024-03-28 11:30:00
15216.7;2024-03-28 11:35:00
15246.2;2024-03-28 11:40:00
15265.8;2024-03-28 11:45:00
15275.6;2024-03-28 11:50:00
15256.0;2024-03-28 11:55:00
15256.0;2024-03-28 12:00:00
15226.5;2024-03-28 12:05:00
15216.7;2024-03-28 12:10:00
15148.0;2024-03-28 12:15:00
15167.6;2024-03-28 12:20:00
15157.8;2024-03-28 12:25:00
15118.5;2024-03-28 12:30:00
15118.5;2024-03-28 12:35:00
15118.5;2024-03-28 12:40:00
15128.4;2024-03-28 12:45:00
15128.4;2024-03-28 12:50:00
15187.3;2024-03-28 12:55:00
15197.1;2024-03-28 13:00:00
15187.3;2024-03-28 13:05:00
15187.3;2024-03-28 13:10:00
