y;ds
376.8;2024-03-27 12:30:00
376.5;2024-03-27 12:35:00
377.0;2024-03-27 12:40:00
377.9;2024-03-27 12:45:00
378.1;2024-03-27 12:50:00
377.8;2024-03-27 12:55:00
377.2;2024-03-27 13:00:00
376.9;2024-03-27 13:05:00
377.0;2024-03-27 13:10:00
376.1;2024-03-27 13:15:00
376.5;2024-03-27 13:20:00
375.7;2024-03-27 13:25:00
375.3;2024-03-27 13:30:00
375.4;2024-03-27 13:35:00
375.9;2024-03-27 13:40:00
376.1;2024-03-27 13:45:00
375.6;2024-03-27 13:50:00
375.2;2024-03-27 13:55:00
375.2;2024-03-27 14:00:00
375.4;2024-03-27 14:05:00
375.3;2024-03-27 14:10:00
375.1;2024-03-27 14:15:00
375.3;2024-03-27 14:20:00
375.0;2024-03-27 14:25:00
375.2;2024-03-27 14:30:00
375.0;2024-03-27 14:35:00
374.2;2024-03-27 14:40:00
374.0;2024-03-27 14:45:00
374.3;2024-03-27 14:50:00
375.0;2024-03-27 14:55:00
373.8;2024-03-27 15:00:00
374.8;2024-03-27 15:05:00
374.5;2024-03-27 15:10:00
375.2;2024-03-27 15:15:00
374.7;2024-03-27 15:20:00
374.7;2024-03-27 15:25:00
375.3;2024-03-27 15:30:00
375.4;2024-03-27 15:35:00
375.0;2024-03-27 15:40:00
375.3;2024-03-27 15:45:00
375.4;2024-03-27 15:50:00
375.4;2024-03-27 15:55:00
375.3;2024-03-27 16:00:00
375.1;2024-03-27 16:05:00
375.2;2024-03-27 16:10:00
375.6;2024-03-27 16:15:00
375.7;2024-03-27 16:20:00
375.5;2024-03-27 16:25:00
375.8;2024-03-27 16:30:00
376.4;2024-03-27 16:35:00
376.7;2024-03-27 16:40:00
377.5;2024-03-27 16:45:00
378.7;2024-03-28 09:00:00
381.5;2024-03-28 09:05:00
381.8;2024-03-28 09:10:00
382.0;2024-03-28 09:15:00
382.8;2024-03-28 09:20:00
384.4;2024-03-28 09:25:00
384.4;2024-03-28 09:30:00
386.1;2024-03-28 09:35:00
386.5;2024-03-28 09:40:00
386.5;2024-03-28 09:45:00
387.9;2024-03-28 09:50:00
387.6;2024-03-28 09:55:00
386.5;2024-03-28 10:00:00
388.7;2024-03-28 10:05:00
386.7;2024-03-28 10:10:00
387.2;2024-03-28 10:15:00
387.2;2024-03-28 10:20:00
387.2;2024-03-28 10:25:00
387.2;2024-03-28 10:30:00
385.6;2024-03-28 10:35:00
385.4;2024-03-28 10:40:00
383.9;2024-03-28 10:45:00
383.6;2024-03-28 10:50:00
384.4;2024-03-28 10:55:00
384.8;2024-03-28 11:00:00
384.5;2024-03-28 11:05:00
384.9;2024-03-28 11:10:00
385.5;2024-03-28 11:15:00
384.9;2024-03-28 11:20:00
386.3;2024-03-28 11:25:00
387.3;2024-03-28 11:30:00
387.5;2024-03-28 11:35:00
386.7;2024-03-28 11:40:00
386.8;2024-03-28 11:45:00
386.5;2024-03-28 11:50:00
385.8;2024-03-28 11:55:00
386.4;2024-03-28 12:00:00
386.5;2024-03-28 12:05:00
386.6;2024-03-28 12:10:00
386.2;2024-03-28 12:15:00
386.4;2024-03-28 12:20:00
386.6;2024-03-28 12:25:00
385.5;2024-03-28 12:30:00
385.6;2024-03-28 12:35:00
385.3;2024-03-28 12:40:00
385.6;2024-03-28 12:45:00
386.4;2024-03-28 12:50:00
