y;ds
17.74;2024-03-25 16:10:00
17.71;2024-03-25 16:15:00
17.71;2024-03-25 16:20:00
17.68;2024-03-25 16:25:00
17.61;2024-03-25 16:30:00
17.61;2024-03-25 16:35:00
17.65;2024-03-25 16:40:00
17.58;2024-03-25 16:45:00
17.73;2024-03-26 09:00:00
17.82;2024-03-26 09:05:00
17.48;2024-03-26 09:10:00
17.46;2024-03-26 09:15:00
17.45;2024-03-26 09:20:00
17.57;2024-03-26 09:25:00
17.5;2024-03-26 09:30:00
17.44;2024-03-26 09:35:00
17.67;2024-03-26 09:40:00
17.68;2024-03-26 09:45:00
17.72;2024-03-26 09:50:00
17.62;2024-03-26 09:55:00
17.6;2024-03-26 10:00:00
17.56;2024-03-26 10:05:00
17.61;2024-03-26 10:10:00
17.65;2024-03-26 10:15:00
17.68;2024-03-26 10:20:00
17.65;2024-03-26 10:25:00
17.74;2024-03-26 10:30:00
17.78;2024-03-26 10:35:00
17.75;2024-03-26 10:40:00
17.76;2024-03-26 10:45:00
17.8;2024-03-26 10:50:00
17.82;2024-03-26 10:55:00
17.9;2024-03-26 11:00:00
17.89;2024-03-26 11:05:00
17.89;2024-03-26 11:10:00
17.93;2024-03-26 11:15:00
17.9;2024-03-26 11:20:00
17.93;2024-03-26 11:25:00
17.99;2024-03-26 11:30:00
17.95;2024-03-26 11:35:00
17.92;2024-03-26 11:40:00
17.94;2024-03-26 11:45:00
17.86;2024-03-26 11:50:00
17.87;2024-03-26 11:55:00
17.87;2024-03-26 12:00:00
17.82;2024-03-26 12:05:00
17.84;2024-03-26 12:10:00
17.84;2024-03-26 12:15:00
17.91;2024-03-26 12:20:00
17.96;2024-03-26 12:25:00
18.0;2024-03-26 12:30:00
17.97;2024-03-26 12:35:00
18.04;2024-03-26 12:40:00
18.1;2024-03-26 12:45:00
18.09;2024-03-26 12:50:00
18.13;2024-03-26 12:55:00
18.09;2024-03-26 13:00:00
18.07;2024-03-26 13:05:00
18.07;2024-03-26 13:10:00
18.08;2024-03-26 13:15:00
18.05;2024-03-26 13:20:00
18.08;2024-03-26 13:25:00
18.07;2024-03-26 13:30:00
18.12;2024-03-26 13:35:00
18.02;2024-03-26 13:40:00
18.09;2024-03-26 13:45:00
18.08;2024-03-26 13:50:00
18.1;2024-03-26 13:55:00
18.05;2024-03-26 14:00:00
18.02;2024-03-26 14:05:00
18.05;2024-03-26 14:10:00
18.05;2024-03-26 14:15:00
18.05;2024-03-26 14:20:00
18.06;2024-03-26 14:25:00
18.01;2024-03-26 14:30:00
18.03;2024-03-26 14:35:00
18.06;2024-03-26 14:40:00
18.1;2024-03-26 14:45:00
18.06;2024-03-26 14:50:00
18.03;2024-03-26 14:55:00
18.1;2024-03-26 15:00:00
18.03;2024-03-26 15:05:00
18.03;2024-03-26 15:10:00
18.08;2024-03-26 15:15:00
18.05;2024-03-26 15:20:00
18.08;2024-03-26 15:25:00
18.04;2024-03-26 15:30:00
18.09;2024-03-26 15:35:00
18.08;2024-03-26 15:40:00
18.09;2024-03-26 15:45:00
18.01;2024-03-26 15:50:00
18.04;2024-03-26 15:55:00
18.01;2024-03-26 16:00:00
18.02;2024-03-26 16:05:00
18.0;2024-03-26 16:10:00
18.04;2024-03-26 16:15:00
17.95;2024-03-26 16:20:00
17.89;2024-03-26 16:25:00
17.98;2024-03-26 16:30:00
17.92;2024-03-26 16:35:00
